serial_number,latency,timestamp
MONA,160.677,2022-06-30 13:20:32
LISA,167.964,2022-06-30 13:20:34
BOSSA,190.267,2022-06-30 13:20:37
NOVA,155.2,2022-06-30 13:20:40
TERRA,158.264,2022-06-30 13:20:43
COTA,155.827,2022-06-30 13:20:46
MONA,195.435,2022-06-30 13:21:09
LISA,156.071,2022-06-30 13:21:12
BOSSA,154.309,2022-06-30 13:21:15
NOVA,154.773,2022-06-30 13:21:18
