serial_number,latency,timestamp
NOVA,5651.839,2022-06-30 11:57:36
NOVA,2394.892,2022-06-30 11:57:36
COTA,4641.995,2022-06-30 11:57:36
MONA,1133.216,2022-06-30 11:57:36
LISA,6655.231,2022-06-30 11:57:36
BOSSA,149.948,2022-06-30 11:57:36
BOSSA,3376.646,2022-06-30 11:57:36
NOVA,9887.767,2022-06-30 11:57:36
COTA,8878.273,2022-06-30 11:57:36
MONA,7385.712,2022-06-30 11:57:36
MONA,4381.61,2022-06-30 11:57:36
COTA,1874.192,2022-06-30 11:57:36
TERRA,9389.592,2022-06-30 11:57:36
TERRA,5371.581,2022-06-30 11:57:36
TERRA,2371.695,2022-06-30 11:57:36
LISA,3880.308,2022-06-30 11:57:36
LISA,878.798,2022-06-30 11:57:36
BOSSA,10617.587,2022-06-30 11:57:36
BOSSA,6606.36,2022-06-30 11:57:36
NOVA,6112.242,2022-06-30 11:57:36
NOVA,2855.633,2022-06-30 11:57:36
COTA,5102.926,2022-06-30 11:57:36
MONA,1594.449,2022-06-30 11:57:36
BOSSA,602.538,2022-06-30 11:57:36
LISA,7117.38,2022-06-30 11:57:36
NOVA,174.701,2022-06-30 11:57:36
BOSSA,3849.164,2022-06-30 11:57:36
COTA,9350.121,2022-06-30 11:57:36
MONA,7857.681,2022-06-30 11:57:36
MONA,4853.511,2022-06-30 11:57:36
COTA,2346.109,2022-06-30 11:57:36
NOVA,10362.631,2022-06-30 11:57:36
TERRA,9862.05,2022-06-30 11:57:36
TERRA,5844.045,2022-06-30 11:57:36
TERRA,2844.171,2022-06-30 11:57:36
LISA,4352.754,2022-06-30 11:57:36
LISA,1351.174,2022-06-30 11:57:36
BOSSA,11091.995,2022-06-30 11:57:37
BOSSA,7080.785,2022-06-30 11:57:37
COTA,5575.953,2022-06-30 11:57:37
MONA,2067.464,2022-06-30 11:57:37
BOSSA,1075.554,2022-06-30 11:57:37
NOVA,6588.247,2022-06-30 11:57:37
NOVA,3331.592,2022-06-30 11:57:37
NOVA,579.082,2022-06-30 11:57:37
LISA,7591.966,2022-06-30 11:57:37
TERRA,153.286,2022-06-30 11:57:37
BOSSA,4312.004,2022-06-30 11:57:37
COTA,9812.79,2022-06-30 11:57:37
MONA,8320.396,2022-06-30 11:57:37
NOVA,10824.31,2022-06-30 11:57:37
MONA,5316.92,2022-06-30 11:57:37
COTA,2809.483,2022-06-30 11:57:37
LISA,4813.982,2022-06-30 11:57:37
TERRA,10325.476,2022-06-30 11:57:37
TERRA,6307.553,2022-06-30 11:57:37
TERRA,3307.679,2022-06-30 11:57:37
LISA,1814.239,2022-06-30 11:57:37
BOSSA,11554.032,2022-06-30 11:57:37
BOSSA,7542.833,2022-06-30 11:57:37
COTA,6038.095,2022-06-30 11:57:37
MONA,2529.582,2022-06-30 11:57:37
BOSSA,1537.684,2022-06-30 11:57:37
NOVA,7050.43,2022-06-30 11:57:37
NOVA,3793.815,2022-06-30 11:57:37
NOVA,1041.342,2022-06-30 11:57:37
LISA,8054.261,2022-06-30 11:57:37
TERRA,539.639,2022-06-30 11:57:37
COTA,160.32,2022-06-30 11:57:37
COTA,10272.013,2022-06-30 11:57:37
MONA,8779.843,2022-06-30 11:57:37
BOSSA,4773.557,2022-06-30 11:57:37
MONA,5776.328,2022-06-30 11:57:37
COTA,3268.949,2022-06-30 11:57:37
NOVA,11285.485,2022-06-30 11:57:37
TERRA,10784.891,2022-06-30 11:57:37
TERRA,6766.909,2022-06-30 11:57:37
TERRA,3767.141,2022-06-30 11:57:37
LISA,5275.915,2022-06-30 11:57:37
LISA,2274.371,2022-06-30 11:57:37
BOSSA,12012.608,2022-06-30 11:57:38
BOSSA,8001.208,2022-06-30 11:57:38
COTA,6496.557,2022-06-30 11:57:38
MONA,2988.197,2022-06-30 11:57:38
BOSSA,1996.28,2022-06-30 11:57:38
NOVA,7508.944,2022-06-30 11:57:38
NOVA,4252.181,2022-06-30 11:57:38
NOVA,1499.527,2022-06-30 11:57:38
COTA,497.994,2022-06-30 11:57:38
LISA,8512.641,2022-06-30 11:57:38
TERRA,997.928,2022-06-30 11:57:38
COTA,10732.387,2022-06-30 11:57:38
NOVA,11743.449,2022-06-30 11:57:38
MONA,9240.858,2022-06-30 11:57:38
MONA,6236.753,2022-06-30 11:57:38
COTA,3729.326,2022-06-30 11:57:38
BOSSA,5235.57,2022-06-30 11:57:38
TERRA,11245.258,2022-06-30 11:57:38
TERRA,7227.246,2022-06-30 11:57:38
TERRA,4227.378,2022-06-30 11:57:38
LISA,5736.116,2022-06-30 11:57:38
LISA,2734.758,2022-06-30 11:57:38
BOSSA,12473.97,2022-06-30 11:57:38
BOSSA,8462.692,2022-06-30 11:57:38
COTA,6957.928,2022-06-30 11:57:38
BOSSA,2456.953,2022-06-30 11:57:38
NOVA,7969.765,2022-06-30 11:57:38
NOVA,4713.077,2022-06-30 11:57:38
NOVA,1960.67,2022-06-30 11:57:38
MONA,3451.787,2022-06-30 11:57:38
COTA,959.852,2022-06-30 11:57:38
TERRA,1459.415,2022-06-30 11:57:38
LISA,8975.275,2022-06-30 11:57:38
COTA,11192.564,2022-06-30 11:57:38
NOVA,12203.393,2022-06-30 11:57:38
BOSSA,5693.694,2022-06-30 11:57:38
MONA,9701.228,2022-06-30 11:57:38
MONA,6697.776,2022-06-30 11:57:38
COTA,4191.172,2022-06-30 11:57:38
LISA,6196.16,2022-06-30 11:57:38
LISA,3194.655,2022-06-30 11:57:38
TERRA,11708.513,2022-06-30 11:57:38
TERRA,7690.647,2022-06-30 11:57:38
TERRA,4691.077,2022-06-30 11:57:38
BOSSA,12933.528,2022-06-30 11:57:38
BOSSA,8922.19,2022-06-30 11:57:38
COTA,7417.516,2022-06-30 11:57:38
BOSSA,2916.547,2022-06-30 11:57:38
NOVA,8429.227,2022-06-30 11:57:38
NOVA,5172.39,2022-06-30 11:57:38
NOVA,2419.797,2022-06-30 11:57:38
MONA,3910.812,2022-06-30 11:57:38
COTA,1418.713,2022-06-30 11:57:38
LISA,9433.412,2022-06-30 11:57:38
TERRA,1918.825,2022-06-30 11:57:38
NOVA,12662.557,2022-06-30 11:57:39
BOSSA,6152.69,2022-06-30 11:57:39
COTA,11653.134,2022-06-30 11:57:39
MONA,10160.335,2022-06-30 11:57:39
MONA,7155.94,2022-06-30 11:57:39
COTA,4648.22,2022-06-30 11:57:39
LISA,6652.489,2022-06-30 11:57:39
LISA,3650.711,2022-06-30 11:57:39
TERRA,12164.129,2022-06-30 11:57:39
TERRA,8145.84,2022-06-30 11:57:39
TERRA,5145.612,2022-06-30 11:57:39
MONA,151.757,2022-06-30 11:57:39
COTA,7876.613,2022-06-30 11:57:39
BOSSA,13394.83,2022-06-30 11:57:39
BOSSA,9383.247,2022-06-30 11:57:39
BOSSA,3376.614,2022-06-30 11:57:39
NOVA,8889.206,2022-06-30 11:57:39
NOVA,5632.319,2022-06-30 11:57:39
NOVA,2879.7,2022-06-30 11:57:39
MONA,4370.691,2022-06-30 11:57:39
COTA,1878.569,2022-06-30 11:57:39
TERRA,2378.001,2022-06-30 11:57:39
LISA,9893.591,2022-06-30 11:57:39
BOSSA,6612.891,2022-06-30 11:57:39
NOVA,13123.917,2022-06-30 11:57:39
COTA,12114.383,2022-06-30 11:57:39
MONA,10621.82,2022-06-30 11:57:39
MONA,7617.706,2022-06-30 11:57:39
COTA,5110.223,2022-06-30 11:57:39
MONA,581.393,2022-06-30 11:57:39
LISA,7114.692,2022-06-30 11:57:39
LISA,4112.744,2022-06-30 11:57:39
TERRA,12626.034,2022-06-30 11:57:39
TERRA,8607.724,2022-06-30 11:57:39
TERRA,5607.452,2022-06-30 11:57:39
LISA,151.452,2022-06-30 11:57:39
COTA,8338.562,2022-06-30 11:57:39
MONA,4830.264,2022-06-30 11:57:39
COTA,2338.437,2022-06-30 11:57:39
NOVA,9351.212,2022-06-30 11:57:39
NOVA,6094.595,2022-06-30 11:57:39
NOVA,3342.099,2022-06-30 11:57:39
BOSSA,13859.771,2022-06-30 11:57:39
BOSSA,9848.246,2022-06-30 11:57:39
BOSSA,3841.848,2022-06-30 11:57:39
TERRA,2841.454,2022-06-30 11:57:39
LISA,10357.373,2022-06-30 11:57:39
COTA,12575.3,2022-06-30 11:57:40
MONA,11083.03,2022-06-30 11:57:40
MONA,8078.979,2022-06-30 11:57:40
COTA,5571.491,2022-06-30 11:57:40
MONA,1042.853,2022-06-30 11:57:40
NOVA,13588.576,2022-06-30 11:57:40
BOSSA,7078.887,2022-06-30 11:57:40
LISA,7577.538,2022-06-30 11:57:40
TERRA,13089.035,2022-06-30 11:57:40
TERRA,9071.001,2022-06-30 11:57:40
TERRA,6071.091,2022-06-30 11:57:40
LISA,4577.491,2022-06-30 11:57:40
LISA,571.831,2022-06-30 11:57:40
BOSSA,151.671,2022-06-30 11:57:40
NOVA,9808.965,2022-06-30 11:57:40
BOSSA,14316.641,2022-06-30 11:57:40
BOSSA,10305.322,2022-06-30 11:57:40
COTA,8800.432,2022-06-30 11:57:40
MONA,5291.967,2022-06-30 11:57:40
COTA,2799.996,2022-06-30 11:57:40
BOSSA,4300.605,2022-06-30 11:57:40
NOVA,6556.118,2022-06-30 11:57:40
NOVA,3803.656,2022-06-30 11:57:40
LISA,10816.402,2022-06-30 11:57:40
TERRA,3301.702,2022-06-30 11:57:40
COTA,13034.436,2022-06-30 11:57:40
MONA,11542.07,2022-06-30 11:57:40
MONA,8537.968,2022-06-30 11:57:40
COTA,6030.523,2022-06-30 11:57:40
MONA,1501.881,2022-06-30 11:57:40
NOVA,14047.604,2022-06-30 11:57:40
BOSSA,7537.935,2022-06-30 11:57:40
BOSSA,526.762,2022-06-30 11:57:40
LISA,8037.17,2022-06-30 11:57:40
LISA,5035.527,2022-06-30 11:57:40
LISA,1029.88,2022-06-30 11:57:40
TERRA,13549.694,2022-06-30 11:57:40
TERRA,9531.728,2022-06-30 11:57:40
TERRA,6531.883,2022-06-30 11:57:40
NOVA,153.579,2022-06-30 11:57:40
BOSSA,14781.185,2022-06-30 11:57:40
BOSSA,10769.619,2022-06-30 11:57:40
BOSSA,4763.042,2022-06-30 11:57:40
NOVA,10275.538,2022-06-30 11:57:40
NOVA,7018.671,2022-06-30 11:57:40
NOVA,4265.933,2022-06-30 11:57:40
COTA,9265.873,2022-06-30 11:57:40
MONA,5757.09,2022-06-30 11:57:40
COTA,3264.877,2022-06-30 11:57:40
LISA,11279.461,2022-06-30 11:57:40
TERRA,3764.578,2022-06-30 11:57:40
COTA,13501.093,2022-06-30 11:57:41
MONA,12008.709,2022-06-30 11:57:41
MONA,9004.589,2022-06-30 11:57:41
COTA,6497.14,2022-06-30 11:57:41
MONA,1968.479,2022-06-30 11:57:41
BOSSA,8003.934,2022-06-30 11:57:41
BOSSA,992.824,2022-06-30 11:57:41
NOVA,14515.248,2022-06-30 11:57:41
NOVA,493.626,2022-06-30 11:57:41
LISA,8504.194,2022-06-30 11:57:41
TERRA,14015.7,2022-06-30 11:57:41
TERRA,9997.659,2022-06-30 11:57:41
LISA,5503.666,2022-06-30 11:57:41
TERRA,6998.238,2022-06-30 11:57:41
LISA,1498.566,2022-06-30 11:57:41
TERRA,151.354,2022-06-30 11:57:41
COTA,9724.13,2022-06-30 11:57:41
MONA,6215.802,2022-06-30 11:57:41
COTA,3723.923,2022-06-30 11:57:41
BOSSA,15243.568,2022-06-30 11:57:41
BOSSA,11232.206,2022-06-30 11:57:41
NOVA,10738.065,2022-06-30 11:57:41
NOVA,7481.476,2022-06-30 11:57:41
BOSSA,5227.137,2022-06-30 11:57:41
NOVA,4729.643,2022-06-30 11:57:41
LISA,11742.573,2022-06-30 11:57:41
TERRA,4227.952,2022-06-30 11:57:41
BOSSA,8461.084,2022-06-30 11:57:41
COTA,13962.001,2022-06-30 11:57:41
MONA,12469.562,2022-06-30 11:57:41
MONA,9465.373,2022-06-30 11:57:41
COTA,6957.929,2022-06-30 11:57:41
MONA,2429.193,2022-06-30 11:57:41
NOVA,14974.947,2022-06-30 11:57:41
NOVA,953.259,2022-06-30 11:57:41
BOSSA,1454.158,2022-06-30 11:57:41
TERRA,14475.445,2022-06-30 11:57:41
LISA,8965.164,2022-06-30 11:57:41
TERRA,10458.048,2022-06-30 11:57:41
LISA,5964.043,2022-06-30 11:57:41
TERRA,7458.62,2022-06-30 11:57:41
LISA,1958.861,2022-06-30 11:57:41
TERRA,456.314,2022-06-30 11:57:41
BOSSA,15704.698,2022-06-30 11:57:41
BOSSA,11693.685,2022-06-30 11:57:41
BOSSA,5687.351,2022-06-30 11:57:41
NOVA,11200.083,2022-06-30 11:57:41
NOVA,7943.479,2022-06-30 11:57:41
NOVA,5190.989,2022-06-30 11:57:41
COTA,10191.252,2022-06-30 11:57:41
MONA,6682.735,2022-06-30 11:57:41
COTA,4190.803,2022-06-30 11:57:41
TERRA,4690.561,2022-06-30 11:57:41
LISA,12206.665,2022-06-30 11:57:41
COTA,14424.941,2022-06-30 11:57:41
MONA,12932.865,2022-06-30 11:57:41
MONA,9928.864,2022-06-30 11:57:41
COTA,7421.411,2022-06-30 11:57:41
MONA,2892.8,2022-06-30 11:57:41
NOVA,15438.529,2022-06-30 11:57:41
BOSSA,8928.873,2022-06-30 11:57:41
BOSSA,1917.726,2022-06-30 11:57:41
NOVA,1418.095,2022-06-30 11:57:41
TERRA,14939.633,2022-06-30 11:57:41
TERRA,10921.948,2022-06-30 11:57:41
TERRA,7922.04,2022-06-30 11:57:41
TERRA,919.266,2022-06-30 11:57:41
LISA,9431.153,2022-06-30 11:57:41
LISA,6429.309,2022-06-30 11:57:41
LISA,2423.498,2022-06-30 11:57:41
NOVA,11660.169,2022-06-30 11:57:42
BOSSA,16168.03,2022-06-30 11:57:42
BOSSA,12156.881,2022-06-30 11:57:42
BOSSA,6150.619,2022-06-30 11:57:42
COTA,10652.803,2022-06-30 11:57:42
MONA,7144.301,2022-06-30 11:57:42
COTA,4652.24,2022-06-30 11:57:42
NOVA,8407.63,2022-06-30 11:57:42
NOVA,5655.015,2022-06-30 11:57:42
LISA,12667.674,2022-06-30 11:57:42
TERRA,5152.898,2022-06-30 11:57:42
NOVA,15898.327,2022-06-30 11:57:42
NOVA,1876.991,2022-06-30 11:57:42
COTA,14889.926,2022-06-30 11:57:42
MONA,13397.476,2022-06-30 11:57:42
MONA,10393.606,2022-06-30 11:57:42
COTA,7886.474,2022-06-30 11:57:42
MONA,3358.089,2022-06-30 11:57:42
BOSSA,9393.893,2022-06-30 11:57:42
BOSSA,2382.848,2022-06-30 11:57:42
TERRA,15404.257,2022-06-30 11:57:42
TERRA,11386.401,2022-06-30 11:57:42
TERRA,8386.609,2022-06-30 11:57:42
TERRA,1383.901,2022-06-30 11:57:42
LISA,9895.945,2022-06-30 11:57:42
LISA,6894.264,2022-06-30 11:57:42
LISA,2888.59,2022-06-30 11:57:42
BOSSA,16628.759,2022-06-30 11:57:42
NOVA,12122.961,2022-06-30 11:57:42
NOVA,8866.757,2022-06-30 11:57:42
NOVA,6114.563,2022-06-30 11:57:42
COTA,11114.969,2022-06-30 11:57:42
MONA,7606.527,2022-06-30 11:57:42
COTA,5114.694,2022-06-30 11:57:42
TERRA,5614.444,2022-06-30 11:57:42
LISA,13130.392,2022-06-30 11:57:42
BOSSA,12623.816,2022-06-30 11:57:42
BOSSA,6617.654,2022-06-30 11:57:42
NOVA,16359.791,2022-06-30 11:57:42
NOVA,2338.381,2022-06-30 11:57:42
COTA,15351.078,2022-06-30 11:57:42
MONA,13858.531,2022-06-30 11:57:42
MONA,10854.538,2022-06-30 11:57:42
COTA,8347.269,2022-06-30 11:57:42
MONA,3818.696,2022-06-30 11:57:42
BOSSA,9854.168,2022-06-30 11:57:42
BOSSA,2843.064,2022-06-30 11:57:42
LISA,10353.389,2022-06-30 11:57:42
TERRA,15864.871,2022-06-30 11:57:42
LISA,7352.311,2022-06-30 11:57:42
LISA,3346.665,2022-06-30 11:57:42
TERRA,11847.936,2022-06-30 11:57:42
TERRA,8848.028,2022-06-30 11:57:42
TERRA,1845.308,2022-06-30 11:57:42
COTA,11954.163,2022-06-30 11:57:43
NOVA,12965.08,2022-06-30 11:57:43
NOVA,9708.066,2022-06-30 11:57:43
NOVA,6955.215,2022-06-30 11:57:43
MONA,8446.018,2022-06-30 11:57:43
COTA,5953.65,2022-06-30 11:57:43
BOSSA,17472.934,2022-06-30 11:57:43
BOSSA,13461.078,2022-06-30 11:57:43
BOSSA,7454.36,2022-06-30 11:57:43
TERRA,6453.567,2022-06-30 11:57:43
LISA,13968.976,2022-06-30 11:57:43
NOVA,17245.864,2022-06-30 11:57:43
NOVA,3224.157,2022-06-30 11:57:43
COTA,16236.545,2022-06-30 11:57:43
MONA,14743.707,2022-06-30 11:57:43
MONA,11739.258,2022-06-30 11:57:43
COTA,9231.486,2022-06-30 11:57:43
MONA,4702.525,2022-06-30 11:57:43
BOSSA,10737.699,2022-06-30 11:57:43
BOSSA,3726.272,2022-06-30 11:57:43
LISA,11236.311,2022-06-30 11:57:43
LISA,8234.381,2022-06-30 11:57:43
LISA,4228.383,2022-06-30 11:57:43
TERRA,16747.936,2022-06-30 11:57:43
TERRA,12729.62,2022-06-30 11:57:43
TERRA,9729.397,2022-06-30 11:57:43
TERRA,2726.25,2022-06-30 11:57:43
COTA,12456.915,2022-06-30 11:57:44
NOVA,13468.433,2022-06-30 11:57:44
NOVA,10211.829,2022-06-30 11:57:44
NOVA,7459.389,2022-06-30 11:57:44
MONA,8950.784,2022-06-30 11:57:44
COTA,6458.936,2022-06-30 11:57:44
BOSSA,17978.808,2022-06-30 11:57:44
BOSSA,13967.354,2022-06-30 11:57:44
BOSSA,7960.949,2022-06-30 11:57:44
LISA,14475.817,2022-06-30 11:57:44
TERRA,6961.228,2022-06-30 11:57:44
NOVA,17710.369,2022-06-30 11:57:44
NOVA,3688.92,2022-06-30 11:57:44
BOSSA,11201.487,2022-06-30 11:57:44
BOSSA,4190.333,2022-06-30 11:57:44
COTA,16702.66,2022-06-30 11:57:44
MONA,15210.133,2022-06-30 11:57:44
MONA,12206.02,2022-06-30 11:57:44
COTA,9698.551,2022-06-30 11:57:44
MONA,5169.944,2022-06-30 11:57:44
LISA,11703.569,2022-06-30 11:57:44
LISA,8701.978,2022-06-30 11:57:44
TERRA,17215.617,2022-06-30 11:57:44
TERRA,13197.67,2022-06-30 11:57:44
TERRA,10197.712,2022-06-30 11:57:44
LISA,4697.981,2022-06-30 11:57:44
TERRA,3195.434,2022-06-30 11:57:44
BOSSA,18440.969,2022-06-30 11:57:44
NOVA,13934.822,2022-06-30 11:57:44
NOVA,10678.241,2022-06-30 11:57:44
NOVA,7925.728,2022-06-30 11:57:44
COTA,12925.957,2022-06-30 11:57:44
MONA,9417.435,2022-06-30 11:57:44
COTA,6925.471,2022-06-30 11:57:44
BOSSA,14433.0,2022-06-30 11:57:44
BOSSA,8426.683,2022-06-30 11:57:44
LISA,14941.448,2022-06-30 11:57:44
TERRA,7426.824,2022-06-30 11:57:44
NOVA,18175.488,2022-06-30 11:57:44
NOVA,4153.98,2022-06-30 11:57:44
COTA,17166.634,2022-06-30 11:57:44
MONA,15674.031,2022-06-30 11:57:44
MONA,12669.902,2022-06-30 11:57:44
COTA,10162.42,2022-06-30 11:57:44
MONA,5633.775,2022-06-30 11:57:44
BOSSA,11669.222,2022-06-30 11:57:44
BOSSA,4658.13,2022-06-30 11:57:44
TERRA,17679.367,2022-06-30 11:57:44
TERRA,13661.391,2022-06-30 11:57:44
TERRA,10661.413,2022-06-30 11:57:44
TERRA,3658.588,2022-06-30 11:57:44
LISA,12170.54,2022-06-30 11:57:44
LISA,9168.957,2022-06-30 11:57:44
LISA,5163.239,2022-06-30 11:57:44
BOSSA,18907.331,2022-06-30 11:57:44
COTA,13390.665,2022-06-30 11:57:44
MONA,9882.262,2022-06-30 11:57:44
COTA,7390.184,2022-06-30 11:57:44
BOSSA,14897.723,2022-06-30 11:57:44
BOSSA,8891.207,2022-06-30 11:57:44
NOVA,14403.956,2022-06-30 11:57:44
NOVA,11147.211,2022-06-30 11:57:44
NOVA,8394.983,2022-06-30 11:57:44
TERRA,7892.568,2022-06-30 11:57:44
LISA,15408.306,2022-06-30 11:57:44
NOVA,18638.891,2022-06-30 11:57:45
