serial_number,latency,timestamp
NOVA,145.383,2022-06-30 13:40:53
TERRA,144.973,2022-06-30 13:40:55
COTA,149.891,2022-06-30 13:40:56
MONA,321.7,2022-06-30 13:40:59
LISA,151.639,2022-06-30 13:41:01
BOSSA,145.636,2022-06-30 13:41:02
NOVA,144.789,2022-06-30 13:41:03
TERRA,147.725,2022-06-30 13:41:05
COTA,157.413,2022-06-30 13:41:06
MONA,149.908,2022-06-30 13:41:09
LISA,151.17,2022-06-30 13:41:10
BOSSA,144.831,2022-06-30 13:41:12
NOVA,148.518,2022-06-30 13:41:13
TERRA,145.147,2022-06-30 13:41:15
COTA,148.814,2022-06-30 13:41:16
MONA,148.744,2022-06-30 13:41:19
LISA,147.614,2022-06-30 13:41:20
BOSSA,145.549,2022-06-30 13:41:22
NOVA,145.114,2022-06-30 13:41:23
TERRA,144.932,2022-06-30 13:41:25
COTA,145.162,2022-06-30 13:41:26
MONA,179.3,2022-06-30 13:41:29
LISA,146.44,2022-06-30 13:41:31
BOSSA,144.716,2022-06-30 13:41:32
NOVA,145.704,2022-06-30 13:41:33
TERRA,144.822,2022-06-30 13:41:35
COTA,175.525,2022-06-30 13:41:36
MONA,152.563,2022-06-30 13:41:39
LISA,144.926,2022-06-30 13:41:40
BOSSA,145.584,2022-06-30 13:41:42
NOVA,146.939,2022-06-30 13:41:43
TERRA,144.957,2022-06-30 13:41:45
COTA,146.223,2022-06-30 13:41:46
MONA,156.809,2022-06-30 13:41:49
LISA,147.88,2022-06-30 13:41:50
BOSSA,145.536,2022-06-30 13:41:52
NOVA,145.672,2022-06-30 13:41:54
TERRA,178.787,2022-06-30 13:41:55
COTA,146.659,2022-06-30 13:41:56
MONA,146.912,2022-06-30 13:41:59
LISA,145.778,2022-06-30 13:42:00
BOSSA,145.422,2022-06-30 13:42:02
NOVA,145.98,2022-06-30 13:42:03
TERRA,146.47,2022-06-30 13:42:05
COTA,149.277,2022-06-30 13:42:06
MONA,146.911,2022-06-30 13:42:09
LISA,154.924,2022-06-30 13:42:11
BOSSA,146.632,2022-06-30 13:42:12
NOVA,145.387,2022-06-30 13:42:13
TERRA,149.726,2022-06-30 13:42:15
COTA,147.243,2022-06-30 13:42:17
MONA,147.025,2022-06-30 13:42:19
LISA,146.77,2022-06-30 13:42:21
BOSSA,351.211,2022-06-30 13:42:22
NOVA,145.895,2022-06-30 13:42:24
TERRA,145.342,2022-06-30 13:42:25
COTA,232.569,2022-06-30 13:42:27
MONA,147.367,2022-06-30 13:42:29
LISA,145.82,2022-06-30 13:42:31
BOSSA,145.516,2022-06-30 13:42:32
NOVA,145.145,2022-06-30 13:42:34
TERRA,145.005,2022-06-30 13:42:35
COTA,146.982,2022-06-30 13:42:37
MONA,151.207,2022-06-30 13:42:39
LISA,145.454,2022-06-30 13:42:41
BOSSA,146.428,2022-06-30 13:42:42
NOVA,146.669,2022-06-30 13:42:44
TERRA,145.283,2022-06-30 13:42:45
COTA,149.11,2022-06-30 13:42:47
MONA,211.041,2022-06-30 13:42:49
LISA,146.992,2022-06-30 13:42:51
BOSSA,151.026,2022-06-30 13:42:52
NOVA,152.805,2022-06-30 13:42:54
TERRA,145.267,2022-06-30 13:42:55
COTA,149.677,2022-06-30 13:42:57
MONA,149.433,2022-06-30 13:42:59
LISA,146.634,2022-06-30 13:43:01
BOSSA,160.84,2022-06-30 13:43:02
NOVA,249.667,2022-06-30 13:43:04
TERRA,145.563,2022-06-30 13:43:05
COTA,147.925,2022-06-30 13:43:07
MONA,279.91,2022-06-30 13:43:09
LISA,270.051,2022-06-30 13:43:11
BOSSA,145.695,2022-06-30 13:43:12
NOVA,168.777,2022-06-30 13:43:14
TERRA,145.306,2022-06-30 13:43:15
COTA,145.65,2022-06-30 13:43:17
MONA,146.693,2022-06-30 13:43:19
LISA,190.99,2022-06-30 13:43:21
BOSSA,146.171,2022-06-30 13:43:22
NOVA,148.738,2022-06-30 13:43:24
TERRA,146.531,2022-06-30 13:43:25
COTA,145.984,2022-06-30 13:43:27
MONA,150.82,2022-06-30 13:43:29
LISA,254.449,2022-06-30 13:43:31
BOSSA,147.847,2022-06-30 13:43:32
NOVA,256.203,2022-06-30 13:43:34
TERRA,145.602,2022-06-30 13:43:35
COTA,147.076,2022-06-30 13:43:37
MONA,147.424,2022-06-30 13:43:39
LISA,146.16,2022-06-30 13:43:41
BOSSA,209.931,2022-06-30 13:43:42
NOVA,176.034,2022-06-30 13:43:44
TERRA,146.599,2022-06-30 13:43:45
COTA,148.057,2022-06-30 13:43:47
MONA,146.803,2022-06-30 13:43:49
LISA,145.824,2022-06-30 13:43:51
BOSSA,157.99,2022-06-30 13:43:52
NOVA,146.022,2022-06-30 13:43:54
TERRA,174.998,2022-06-30 13:43:55
COTA,156.436,2022-06-30 13:43:57
MONA,148.755,2022-06-30 13:43:59
LISA,208.27,2022-06-30 13:44:01
BOSSA,385.038,2022-06-30 13:44:02
NOVA,147.033,2022-06-30 13:44:04
TERRA,149.305,2022-06-30 13:44:05
COTA,150.689,2022-06-30 13:44:07
MONA,149.255,2022-06-30 13:44:09
LISA,146.175,2022-06-30 13:44:11
BOSSA,145.431,2022-06-30 13:44:12
NOVA,150.198,2022-06-30 13:44:14
TERRA,145.547,2022-06-30 13:44:15
COTA,147.046,2022-06-30 13:44:17
MONA,150.573,2022-06-30 13:44:19
LISA,146.44,2022-06-30 13:44:21
BOSSA,153.542,2022-06-30 13:44:22
NOVA,217.276,2022-06-30 13:44:24
TERRA,198.287,2022-06-30 13:44:25
COTA,247.782,2022-06-30 13:44:27
MONA,147.422,2022-06-30 13:44:29
LISA,199.296,2022-06-30 13:44:31
BOSSA,146.127,2022-06-30 13:44:32
NOVA,146.88,2022-06-30 13:44:34
TERRA,147.05,2022-06-30 13:44:35
COTA,149.605,2022-06-30 13:44:37
MONA,179.895,2022-06-30 13:44:39
LISA,152.199,2022-06-30 13:44:41
BOSSA,147.053,2022-06-30 13:44:42
NOVA,238.993,2022-06-30 13:44:44
TERRA,146.142,2022-06-30 13:44:45
COTA,184.209,2022-06-30 13:44:47
MONA,147.792,2022-06-30 13:44:49
LISA,175.548,2022-06-30 13:44:51
BOSSA,146.166,2022-06-30 13:44:52
NOVA,146.47,2022-06-30 13:44:54
TERRA,150.781,2022-06-30 13:44:55
COTA,175.431,2022-06-30 13:44:57
MONA,169.917,2022-06-30 13:44:59
LISA,146.168,2022-06-30 13:45:01
BOSSA,147.71,2022-06-30 13:45:02
NOVA,146.48,2022-06-30 13:45:04
TERRA,147.008,2022-06-30 13:45:05
COTA,146.77,2022-06-30 13:45:07
MONA,146.573,2022-06-30 13:45:09
LISA,146.58,2022-06-30 13:45:11
BOSSA,147.654,2022-06-30 13:45:12
NOVA,201.801,2022-06-30 13:45:14
TERRA,173.915,2022-06-30 13:45:15
COTA,186.434,2022-06-30 13:45:17
MONA,159.477,2022-06-30 13:45:20
LISA,146.483,2022-06-30 13:45:21
BOSSA,145.897,2022-06-30 13:45:22
NOVA,203.417,2022-06-30 13:45:24
TERRA,145.927,2022-06-30 13:45:25
COTA,146.915,2022-06-30 13:45:27
MONA,234.159,2022-06-30 13:45:29
LISA,146.641,2022-06-30 13:45:31
BOSSA,146.123,2022-06-30 13:45:32
NOVA,147.149,2022-06-30 13:45:34
TERRA,167.259,2022-06-30 13:45:35
COTA,148.139,2022-06-30 13:45:37
MONA,175.368,2022-06-30 13:45:39
LISA,147.258,2022-06-30 13:45:41
BOSSA,146.618,2022-06-30 13:45:42
NOVA,162.269,2022-06-30 13:45:44
TERRA,225.144,2022-06-30 13:45:45
COTA,146.665,2022-06-30 13:45:47
MONA,149.354,2022-06-30 13:45:49
LISA,145.933,2022-06-30 13:45:51
BOSSA,171.345,2022-06-30 13:45:52
NOVA,187.418,2022-06-30 13:45:54
TERRA,212.163,2022-06-30 13:45:55
COTA,165.319,2022-06-30 13:45:57
MONA,152.399,2022-06-30 13:45:59
LISA,154.764,2022-06-30 13:46:01
BOSSA,178.182,2022-06-30 13:46:02
NOVA,146.07,2022-06-30 13:46:04
TERRA,156.858,2022-06-30 13:46:05
COTA,366.638,2022-06-30 13:46:07
MONA,164.607,2022-06-30 13:46:09
LISA,191.986,2022-06-30 13:46:11
BOSSA,186.434,2022-06-30 13:46:12
NOVA,306.739,2022-06-30 13:46:14
TERRA,188.56,2022-06-30 13:46:15
COTA,163.631,2022-06-30 13:46:17
MONA,149.378,2022-06-30 13:46:19
LISA,187.402,2022-06-30 13:46:21
BOSSA,837.163,2022-06-30 13:46:23
NOVA,439.241,2022-06-30 13:46:24
TERRA,275.132,2022-06-30 13:46:26
COTA,184.057,2022-06-30 13:46:27
MONA,180.695,2022-06-30 13:46:29
LISA,185.516,2022-06-30 13:46:31
BOSSA,160.481,2022-06-30 13:46:32
NOVA,146.237,2022-06-30 13:46:34
TERRA,175.043,2022-06-30 13:46:35
COTA,160.419,2022-06-30 13:46:37
MONA,148.253,2022-06-30 13:46:39
LISA,219.058,2022-06-30 13:46:41
BOSSA,653.206,2022-06-30 13:46:43
NOVA,234.264,2022-06-30 13:46:44
TERRA,152.038,2022-06-30 13:46:45
COTA,152.317,2022-06-30 13:46:47
MONA,148.94,2022-06-30 13:46:49
LISA,151.038,2022-06-30 13:46:51
BOSSA,150.894,2022-06-30 13:46:52
NOVA,147.16,2022-06-30 13:46:54
TERRA,146.3,2022-06-30 13:46:55
COTA,146.622,2022-06-30 13:46:57
MONA,148.024,2022-06-30 13:46:59
LISA,146.322,2022-06-30 13:47:01
BOSSA,181.519,2022-06-30 13:47:02
NOVA,153.858,2022-06-30 13:47:04
TERRA,152.646,2022-06-30 13:47:05
COTA,146.996,2022-06-30 13:47:07
MONA,149.061,2022-06-30 13:47:09
LISA,155.822,2022-06-30 13:47:11
BOSSA,147.051,2022-06-30 13:47:12
NOVA,153.752,2022-06-30 13:47:14
TERRA,154.838,2022-06-30 13:47:15
COTA,152.22,2022-06-30 13:47:17
MONA,149.117,2022-06-30 13:47:19
LISA,146.224,2022-06-30 13:47:21
BOSSA,151.568,2022-06-30 13:47:22
NOVA,148.216,2022-06-30 13:47:24
TERRA,148.825,2022-06-30 13:47:25
COTA,147.9,2022-06-30 13:47:27
MONA,149.67,2022-06-30 13:47:30
LISA,343.912,2022-06-30 13:47:33
BOSSA,223.32,2022-06-30 13:47:33
NOVA,159.528,2022-06-30 13:47:34
TERRA,148.366,2022-06-30 13:47:35
COTA,146.547,2022-06-30 13:47:37
MONA,147.767,2022-06-30 13:47:39
LISA,146.47,2022-06-30 13:47:41
BOSSA,150.223,2022-06-30 13:47:42
NOVA,147.638,2022-06-30 13:47:44
TERRA,148.025,2022-06-30 13:47:45
COTA,148.43,2022-06-30 13:47:47
MONA,147.618,2022-06-30 13:47:49
LISA,146.852,2022-06-30 13:47:51
BOSSA,148.104,2022-06-30 13:47:52
NOVA,147.345,2022-06-30 13:47:54
TERRA,149.399,2022-06-30 13:47:55
COTA,147.787,2022-06-30 13:47:57
MONA,148.088,2022-06-30 13:47:59
LISA,147.429,2022-06-30 13:48:01
BOSSA,147.122,2022-06-30 13:48:02
NOVA,157.593,2022-06-30 13:48:04
TERRA,146.407,2022-06-30 13:48:05
COTA,146.748,2022-06-30 13:48:07
MONA,147.793,2022-06-30 13:48:09
LISA,169.156,2022-06-30 13:48:11
BOSSA,146.916,2022-06-30 13:48:12
NOVA,165.97,2022-06-30 13:48:14
TERRA,169.984,2022-06-30 13:48:16
COTA,148.611,2022-06-30 13:48:17
MONA,151.602,2022-06-30 13:48:20
LISA,147.512,2022-06-30 13:48:21
BOSSA,146.797,2022-06-30 13:48:22
NOVA,149.438,2022-06-30 13:48:24
TERRA,149.659,2022-06-30 13:48:26
COTA,147.381,2022-06-30 13:48:27
MONA,174.011,2022-06-30 13:48:30
LISA,148.656,2022-06-30 13:48:31
BOSSA,570.059,2022-06-30 13:48:33
NOVA,148.015,2022-06-30 13:48:34
TERRA,159.624,2022-06-30 13:48:36
COTA,149.261,2022-06-30 13:48:37
MONA,148.43,2022-06-30 13:48:40
LISA,146.969,2022-06-30 13:48:41
BOSSA,602.563,2022-06-30 13:48:43
NOVA,150.893,2022-06-30 13:48:44
TERRA,150.223,2022-06-30 13:48:46
COTA,147.304,2022-06-30 13:48:47
MONA,352.603,2022-06-30 13:48:50
LISA,170.391,2022-06-30 13:48:51
BOSSA,502.258,2022-06-30 13:48:53
NOVA,148.042,2022-06-30 13:48:54
TERRA,149.409,2022-06-30 13:48:56
COTA,148.497,2022-06-30 13:48:57
MONA,150.452,2022-06-30 13:49:00
LISA,158.024,2022-06-30 13:49:01
BOSSA,876.561,2022-06-30 13:49:03
NOVA,154.156,2022-06-30 13:49:04
TERRA,147.96,2022-06-30 13:49:06
COTA,149.219,2022-06-30 13:49:07
MONA,148.926,2022-06-30 13:49:10
LISA,149.261,2022-06-30 13:49:11
BOSSA,148.964,2022-06-30 13:49:13
NOVA,374.601,2022-06-30 13:49:14
TERRA,184.176,2022-06-30 13:49:16
COTA,196.537,2022-06-30 13:49:17
MONA,148.491,2022-06-30 13:49:20
LISA,146.954,2022-06-30 13:49:21
BOSSA,305.046,2022-06-30 13:49:23
NOVA,146.732,2022-06-30 13:49:24
TERRA,153.133,2022-06-30 13:49:26
COTA,160.039,2022-06-30 13:49:27
MONA,152.957,2022-06-30 13:49:30
LISA,146.708,2022-06-30 13:49:31
BOSSA,357.917,2022-06-30 13:49:33
NOVA,147.055,2022-06-30 13:49:34
TERRA,148.29,2022-06-30 13:49:36
COTA,147.264,2022-06-30 13:49:37
MONA,181.261,2022-06-30 13:49:40
LISA,147.469,2022-06-30 13:49:41
BOSSA,642.164,2022-06-30 13:49:43
NOVA,153.614,2022-06-30 13:49:44
TERRA,147.118,2022-06-30 13:49:46
COTA,160.747,2022-06-30 13:49:47
MONA,155.239,2022-06-30 13:49:50
LISA,147.416,2022-06-30 13:49:51
BOSSA,401.903,2022-06-30 13:49:53
NOVA,147.745,2022-06-30 13:49:54
TERRA,148.273,2022-06-30 13:49:56
COTA,147.522,2022-06-30 13:49:57
MONA,151.081,2022-06-30 13:50:00
LISA,162.61,2022-06-30 13:50:01
BOSSA,374.53,2022-06-30 13:50:03
NOVA,362.162,2022-06-30 13:50:04
TERRA,217.4,2022-06-30 13:50:06
COTA,178.5,2022-06-30 13:50:07
MONA,148.539,2022-06-30 13:50:10
LISA,167.419,2022-06-30 13:50:11
BOSSA,147.755,2022-06-30 13:50:13
NOVA,147.677,2022-06-30 13:50:14
TERRA,154.77,2022-06-30 13:50:16
COTA,150.934,2022-06-30 13:50:17
MONA,148.991,2022-06-30 13:50:20
LISA,147.2,2022-06-30 13:50:21
BOSSA,634.545,2022-06-30 13:50:23
NOVA,162.04,2022-06-30 13:50:24
TERRA,148.409,2022-06-30 13:50:26
COTA,147.745,2022-06-30 13:50:27
MONA,148.892,2022-06-30 13:50:30
LISA,147.851,2022-06-30 13:50:31
BOSSA,404.76,2022-06-30 13:50:33
NOVA,175.888,2022-06-30 13:50:34
TERRA,147.131,2022-06-30 13:50:36
COTA,147.516,2022-06-30 13:50:37
MONA,158.48,2022-06-30 13:50:40
LISA,148.139,2022-06-30 13:50:41
BOSSA,153.101,2022-06-30 13:50:43
NOVA,150.492,2022-06-30 13:50:44
TERRA,147.095,2022-06-30 13:50:46
COTA,154.6,2022-06-30 13:50:47
MONA,292.231,2022-06-30 13:50:50
LISA,688.553,2022-06-30 13:50:52
BOSSA,677.432,2022-06-30 13:50:53
NOVA,150.224,2022-06-30 13:50:54
TERRA,147.553,2022-06-30 13:50:56
COTA,183.902,2022-06-30 13:50:57
MONA,215.376,2022-06-30 13:51:00
LISA,148.41,2022-06-30 13:51:01
BOSSA,446.52,2022-06-30 13:51:03
NOVA,147.988,2022-06-30 13:51:04
TERRA,148.068,2022-06-30 13:51:06
COTA,149.09,2022-06-30 13:51:07
MONA,150.046,2022-06-30 13:51:10
LISA,158.865,2022-06-30 13:51:11
BOSSA,538.844,2022-06-30 13:51:13
NOVA,148.896,2022-06-30 13:51:14
TERRA,147.913,2022-06-30 13:51:16
COTA,148.464,2022-06-30 13:51:17
MONA,249.135,2022-06-30 13:51:20
LISA,153.285,2022-06-30 13:51:21
BOSSA,779.357,2022-06-30 13:51:23
NOVA,147.945,2022-06-30 13:51:24
TERRA,148.279,2022-06-30 13:51:26
COTA,148.456,2022-06-30 13:51:27
MONA,149.933,2022-06-30 13:51:30
LISA,150.009,2022-06-30 13:51:31
BOSSA,519.874,2022-06-30 13:51:33
NOVA,154.716,2022-06-30 13:51:34
TERRA,148.203,2022-06-30 13:51:36
COTA,149.706,2022-06-30 13:51:37
MONA,157.91,2022-06-30 13:51:40
LISA,186.707,2022-06-30 13:51:41
BOSSA,161.217,2022-06-30 13:51:43
NOVA,156.297,2022-06-30 13:51:44
TERRA,148.259,2022-06-30 13:51:46
COTA,155.766,2022-06-30 13:51:47
MONA,151.511,2022-06-30 13:51:50
LISA,150.732,2022-06-30 13:51:51
BOSSA,915.773,2022-06-30 13:51:54
NOVA,149.801,2022-06-30 13:51:54
TERRA,148.969,2022-06-30 13:51:56
COTA,148.214,2022-06-30 13:51:57
MONA,149.211,2022-06-30 13:52:00
LISA,152.664,2022-06-30 13:52:01
BOSSA,157.87,2022-06-30 13:52:03
NOVA,156.199,2022-06-30 13:52:04
TERRA,154.305,2022-06-30 13:52:06
COTA,148.532,2022-06-30 13:52:07
MONA,149.153,2022-06-30 13:52:10
LISA,148.615,2022-06-30 13:52:11
BOSSA,158.52,2022-06-30 13:52:13
NOVA,148.292,2022-06-30 13:52:14
TERRA,148.052,2022-06-30 13:52:16
COTA,148.771,2022-06-30 13:52:17
MONA,149.965,2022-06-30 13:52:20
LISA,147.989,2022-06-30 13:52:21
BOSSA,157.041,2022-06-30 13:52:23
NOVA,160.1,2022-06-30 13:52:24
TERRA,149.33,2022-06-30 13:52:26
COTA,149.259,2022-06-30 13:52:27
MONA,153.92,2022-06-30 13:52:30
LISA,272.787,2022-06-30 13:52:31
BOSSA,539.734,2022-06-30 13:52:33
NOVA,149.238,2022-06-30 13:52:34
TERRA,147.394,2022-06-30 13:52:36
COTA,148.426,2022-06-30 13:52:37
MONA,148.69,2022-06-30 13:52:40
LISA,802.129,2022-06-30 13:52:42
BOSSA,154.401,2022-06-30 13:52:43
NOVA,147.955,2022-06-30 13:52:44
TERRA,148.95,2022-06-30 13:52:46
COTA,163.678,2022-06-30 13:52:47
MONA,150.447,2022-06-30 13:52:50
LISA,148.542,2022-06-30 13:52:51
BOSSA,147.316,2022-06-30 13:52:53
NOVA,149.89,2022-06-30 13:52:54
TERRA,146.775,2022-06-30 13:52:56
COTA,178.699,2022-06-30 13:52:57
MONA,151.887,2022-06-30 13:53:00
LISA,148.191,2022-06-30 13:53:01
BOSSA,147.41,2022-06-30 13:53:03
NOVA,147.946,2022-06-30 13:53:04
TERRA,164.126,2022-06-30 13:53:06
COTA,146.773,2022-06-30 13:53:07
MONA,148.503,2022-06-30 13:53:10
LISA,855.692,2022-06-30 13:53:12
BOSSA,1383.136,2022-06-30 13:53:14
NOVA,451.217,2022-06-30 13:53:15
TERRA,147.202,2022-06-30 13:53:16
COTA,148.265,2022-06-30 13:53:17
MONA,154.255,2022-06-30 13:53:20
LISA,167.975,2022-06-30 13:53:21
BOSSA,148.296,2022-06-30 13:53:23
NOVA,147.884,2022-06-30 13:53:24
TERRA,147.509,2022-06-30 13:53:26
COTA,147.572,2022-06-30 13:53:27
MONA,150.216,2022-06-30 13:53:30
LISA,148.3,2022-06-30 13:53:31
BOSSA,153.55,2022-06-30 13:53:33
NOVA,151.236,2022-06-30 13:53:34
TERRA,147.724,2022-06-30 13:53:36
COTA,153.922,2022-06-30 13:53:37
MONA,158.578,2022-06-30 13:53:40
LISA,147.524,2022-06-30 13:53:41
BOSSA,148.161,2022-06-30 13:53:43
NOVA,149.357,2022-06-30 13:53:44
TERRA,147.375,2022-06-30 13:53:46
COTA,147.647,2022-06-30 13:53:47
MONA,149.638,2022-06-30 13:53:50
LISA,147.395,2022-06-30 13:53:51
BOSSA,422.07,2022-06-30 13:53:53
NOVA,267.133,2022-06-30 13:53:55
TERRA,147.628,2022-06-30 13:53:56
COTA,150.398,2022-06-30 13:53:57
MONA,150.208,2022-06-30 13:54:00
LISA,154.458,2022-06-30 13:54:01
BOSSA,147.537,2022-06-30 13:54:03
NOVA,221.394,2022-06-30 13:54:05
TERRA,149.756,2022-06-30 13:54:06
COTA,154.123,2022-06-30 13:54:07
MONA,149.44,2022-06-30 13:54:10
LISA,148.308,2022-06-30 13:54:11
BOSSA,208.628,2022-06-30 13:54:13
NOVA,161.288,2022-06-30 13:54:15
TERRA,147.154,2022-06-30 13:54:16
COTA,216.623,2022-06-30 13:54:18
MONA,148.972,2022-06-30 13:54:20
LISA,147.757,2022-06-30 13:54:22
BOSSA,452.184,2022-06-30 13:54:23
NOVA,149.294,2022-06-30 13:54:25
TERRA,148.192,2022-06-30 13:54:26
COTA,147.718,2022-06-30 13:54:28
MONA,148.793,2022-06-30 13:54:30
LISA,147.2,2022-06-30 13:54:32
BOSSA,149.793,2022-06-30 13:54:33
NOVA,171.87,2022-06-30 13:54:35
TERRA,252.996,2022-06-30 13:54:36
COTA,147.405,2022-06-30 13:54:38
MONA,153.969,2022-06-30 13:54:40
LISA,148.522,2022-06-30 13:54:42
BOSSA,148.142,2022-06-30 13:54:43
NOVA,148.173,2022-06-30 13:54:45
TERRA,166.729,2022-06-30 13:54:46
COTA,178.596,2022-06-30 13:54:48
MONA,162.606,2022-06-30 13:54:50
LISA,147.316,2022-06-30 13:54:52
BOSSA,147.856,2022-06-30 13:54:53
NOVA,148.548,2022-06-30 13:54:55
TERRA,147.574,2022-06-30 13:54:56
COTA,148.268,2022-06-30 13:54:58
MONA,156.361,2022-06-30 13:55:00
LISA,148.513,2022-06-30 13:55:02
BOSSA,507.117,2022-06-30 13:55:03
NOVA,157.85,2022-06-30 13:55:05
TERRA,147.658,2022-06-30 13:55:06
COTA,147.696,2022-06-30 13:55:08
MONA,675.613,2022-06-30 13:55:11
LISA,147.485,2022-06-30 13:55:12
BOSSA,158.698,2022-06-30 13:55:13
NOVA,149.42,2022-06-30 13:55:15
TERRA,159.235,2022-06-30 13:55:16
COTA,148.882,2022-06-30 13:55:18
MONA,152.407,2022-06-30 13:55:20
LISA,147.566,2022-06-30 13:55:22
BOSSA,150.767,2022-06-30 13:55:23
NOVA,161.131,2022-06-30 13:55:25
TERRA,147.759,2022-06-30 13:55:26
COTA,153.117,2022-06-30 13:55:28
MONA,148.312,2022-06-30 13:55:31
LISA,150.262,2022-06-30 13:55:32
BOSSA,242.905,2022-06-30 13:55:33
NOVA,147.986,2022-06-30 13:55:35
TERRA,147.27,2022-06-30 13:55:36
COTA,148.482,2022-06-30 13:55:38
MONA,148.736,2022-06-30 13:55:40
LISA,148.049,2022-06-30 13:55:42
BOSSA,150.448,2022-06-30 13:55:44
NOVA,148.764,2022-06-30 13:55:45
TERRA,147.268,2022-06-30 13:55:46
COTA,158.346,2022-06-30 13:55:48
MONA,148.976,2022-06-30 13:55:50
LISA,148.877,2022-06-30 13:55:52
BOSSA,179.967,2022-06-30 13:55:53
NOVA,148.067,2022-06-30 13:55:55
TERRA,147.078,2022-06-30 13:55:57
COTA,148.506,2022-06-30 13:55:58
MONA,159.642,2022-06-30 13:56:00
LISA,149.327,2022-06-30 13:56:02
BOSSA,147.891,2022-06-30 13:56:03
NOVA,165.442,2022-06-30 13:56:05
TERRA,149.956,2022-06-30 13:56:06
COTA,147.794,2022-06-30 13:56:08
MONA,152.512,2022-06-30 13:56:11
LISA,148.494,2022-06-30 13:56:12
BOSSA,147.61,2022-06-30 13:56:13
NOVA,148.318,2022-06-30 13:56:15
TERRA,155.511,2022-06-30 13:56:16
COTA,147.326,2022-06-30 13:56:18
MONA,150.112,2022-06-30 13:56:20
LISA,147.192,2022-06-30 13:56:22
BOSSA,170.945,2022-06-30 13:56:23
NOVA,148.923,2022-06-30 13:56:25
TERRA,148.358,2022-06-30 13:56:26
COTA,149.246,2022-06-30 13:56:28
MONA,250.275,2022-06-30 13:56:30
LISA,180.373,2022-06-30 13:56:32
BOSSA,627.095,2022-06-30 13:56:34
NOVA,350.096,2022-06-30 13:56:35
TERRA,183.684,2022-06-30 13:56:36
COTA,160.03,2022-06-30 13:56:38
MONA,149.411,2022-06-30 13:56:40
LISA,151.078,2022-06-30 13:56:42
BOSSA,147.624,2022-06-30 13:56:43
NOVA,159.643,2022-06-30 13:56:45
TERRA,149.376,2022-06-30 13:56:46
COTA,148.528,2022-06-30 13:56:48
MONA,156.643,2022-06-30 13:56:50
LISA,147.883,2022-06-30 13:56:52
BOSSA,151.233,2022-06-30 13:56:53
NOVA,148.747,2022-06-30 13:56:55
TERRA,147.361,2022-06-30 13:56:56
COTA,149.288,2022-06-30 13:56:58
MONA,238.855,2022-06-30 13:57:00
LISA,178.899,2022-06-30 13:57:02
BOSSA,212.625,2022-06-30 13:57:03
NOVA,153.128,2022-06-30 13:57:05
TERRA,147.591,2022-06-30 13:57:06
COTA,161.144,2022-06-30 13:57:08
MONA,149.724,2022-06-30 13:57:10
LISA,148.103,2022-06-30 13:57:12
BOSSA,153.445,2022-06-30 13:57:13
NOVA,147.889,2022-06-30 13:57:15
TERRA,147.902,2022-06-30 13:57:16
COTA,267.043,2022-06-30 13:57:18
MONA,148.738,2022-06-30 13:57:20
LISA,152.958,2022-06-30 13:57:22
BOSSA,147.129,2022-06-30 13:57:23
NOVA,147.88,2022-06-30 13:57:25
TERRA,150.62,2022-06-30 13:57:26
COTA,153.465,2022-06-30 13:57:28
